Mês,ICF,ICF até 10 SM,ICF + de 10 SM,Emprego Atual,Emprego Atual até 10 SM,Emprego Atual + de 10 SM,Perspectiva Profissional,Perspectiva Profissional até 10 SM,Perspectiva Profissional + de 10 SM,Renda Atual,Renda Atual até 10 SM,Renda Atual + de 10 SM,Acesso a Crédito,Acesso a Crédito até 10 SM,Acesso a Crédito + de 10 SM,Nível de Consumo Atual,Nível de Consumo Atual até 10 SM,Nível de Consumo Atual + de 10 SM,Perspectiva de Consumo,Perspectiva de Consumo até 10 SM,Perspectiva de Consumo + de 10 SM,Momento para Duráveis,Momento para Duráveis até 10 SM,Momento para Duráveis + de 10 SM,load_timestamp
2012-03-01,142.46250986582476,141.1799940101827,151.73160173160173,145.11970534069982,142.87211740041928,161.36363636363637,153.45303867403314,151.20545073375263,169.6969696969697,156.67587476979742,155.50314465408806,165.15151515151516,157.55064456721914,154.9266247379455,176.5151515151515,100.82872928176795,100.78616352201257,101.13636363636364,133.97790055248618,134.22431865828094,132.1969696969697,149.6316758747698,148.74213836477986,156.06060606060606,2025-01-21 19:37:26.186649+00:00
2012-04-01,145.28375733855185,144.92549484765365,147.9087452471483,143.83561643835617,143.33160352880125,147.52851711026616,147.76255707762556,146.60093409444733,156.27376425855513,153.74429223744292,153.50285417747796,155.51330798479088,161.59817351598173,160.19719771665802,171.86311787072242,110.68493150684931,110.7420861442657,110.26615969581749,148.21917808219177,150.23352361183186,133.46007604562737,151.14155251141554,149.87026466009343,160.45627376425855,2025-01-21 19:37:26.186649+00:00
2012-05-01,139.83315954118873,139.1205512538183,147.750591949487,139.4160583941606,137.9413227250124,155.8011049723757,139.46167883211677,138.0905022376927,154.6961325966851,152.78284671532847,151.86474390850324,162.98342541436466,157.2992700729927,156.539035305818,165.74585635359117,106.70620437956204,107.21034311287917,101.10497237569061,142.4270072992701,142.81452013923422,138.12154696132598,140.7390510948905,139.38339134758826,155.8011049723757,2025-01-21 19:37:26.186649+00:00
2012-06-01,138.94083033671134,138.55527822639849,142.080095636581,141.05263157894737,140.9558067831449,141.84100418410043,139.35926773455378,138.79753340184993,143.93305439330544,148.23798627002287,148.40698869475847,146.86192468619248,154.5995423340961,153.39157245632066,164.43514644351467,106.8649885583524,106.62898252826311,108.7866108786611,135.0572082379863,134.63514902363823,138.49372384937237,147.4141876430206,147.070914696814,150.2092050209205,2025-01-21 19:37:26.186649+00:00
2012-07-01,142.34525493365663,142.5340410800831,141.017316017316,142.52710985384252,143.24178782983307,137.5,145.02593116454503,144.2110931610124,150.75757575757575,147.9019330504479,148.5191168551427,143.56060606060606,162.04620462046205,161.06623586429725,168.93939393939394,111.36256482791137,111.6855142703285,109.0909090909091,142.5742574257426,144.37264404954226,129.92424242424244,144.97878359264496,144.64189553042542,147.34848484848484,2025-01-21 19:37:26.186649+00:00
2012-08-01,142.0151962817736,141.80878552971575,142.6129426129426,139.5116253304701,139.43152454780363,139.74358974358972,140.812611331469,142.0671834625323,137.17948717948718,154.6729117006045,156.43410852713177,149.57264957264957,159.70853757633643,158.19121447028425,164.1025641025641,112.87684351470182,110.3875968992248,120.08547008547009,140.45022699694613,141.13695090439276,138.46153846153845,146.07361752188714,145.01291989664082,149.14529914529913,2025-01-21 19:37:26.186649+00:00
2012-09-01,140.11352579223498,140.46593879747806,139.09297052154196,139.03356094702303,141.55005382131324,131.74603174603175,145.40588195070097,143.32615715823465,151.42857142857144,148.2659763923308,151.66846071044134,138.4126984126984,155.65613108062857,153.4983853606028,161.9047619047619,114.19910927671148,116.36167922497309,107.93650793650794,136.1707662814113,136.3832077502691,135.55555555555554,142.0632546168387,140.47362755651238,146.66666666666669,2025-01-21 19:37:26.186649+00:00
2012-10-01,139.82590379517123,138.3838383838384,144.0019910403186,139.54033029240696,141.04199893673578,135.191637630662,142.7392327144746,138.9686337054758,153.65853658536585,146.11271753233697,146.99627857522594,143.55400696864112,154.89604565207793,151.8341307814992,163.76306620209058,113.1406025054027,112.86549707602339,113.93728222996516,135.98588865680694,133.49282296650716,143.205574912892,146.36650921269248,143.48750664540137,154.70383275261324,2025-01-21 19:37:26.186649+00:00
2012-11-01,132.28805216843017,131.31727319323423,135.09933774834437,133.86474008215237,135.72526909277292,128.47682119205297,133.9263850807789,130.54843669912864,143.7086092715232,143.79116538628674,146.33521271143005,136.42384105960264,153.2957155519711,148.48795489492568,167.21854304635764,95.92628041888489,94.97693490517683,98.67549668874173,129.6093175780732,130.34341363403382,127.48344370860927,135.60276108086413,132.8036904151717,143.7086092715232,2025-01-21 19:37:26.186649+00:00
2012-12-01,141.4259386493761,140.72180451127818,143.46504559270517,137.58573497808737,138.36842105263156,135.31914893617022,148.27625227851416,146.57894736842104,153.1914893617021,152.574710618956,153.68421052631578,149.36170212765958,162.41765749409078,159.57894736842104,170.63829787234042,114.07446764067328,114.52631578947368,112.76595744680851,129.13693900908427,127.73684210526315,133.1914893617021,145.91580852622684,144.57894736842104,149.7872340425532,2025-01-21 19:37:26.186649+00:00
2013-01-01,136.67289452439056,138.54135338345864,131.26201153106982,133.72358530098853,134.68421052631578,130.94170403587444,145.92354227008155,148.0,139.9103139013453,153.70658157535553,158.31578947368422,140.35874439461884,162.40106101747247,159.94736842105263,169.5067264573991,103.94389992731277,107.47368421052632,93.72197309417041,119.62927818990738,120.36842105263159,117.48878923766816,137.38231338961552,141.0,126.90582959641256,2025-01-21 19:37:26.186649+00:00
2013-02-01,135.45321516700173,134.6023564064801,137.91722296395193,130.66235562379103,129.79381443298968,133.17757009345794,139.658162365449,140.9278350515464,135.98130841121494,151.82914853296995,152.78350515463916,149.06542056074767,151.0944857526535,149.53608247422682,155.60747663551402,97.39287589363724,94.0721649484536,107.00934579439252,126.44265525102709,124.27835051546393,132.71028037383178,151.09282274948447,150.82474226804123,151.86915887850466,2025-01-21 19:37:26.186649+00:00
2013-03-01,129.59441850427294,127.9565054368204,134.33766233766235,133.86102870247572,136.01049868766404,127.63636363636363,128.65909868954986,123.98950131233596,142.1818181818182,142.94554925959807,142.20472440944883,145.0909090909091,152.51135333320684,151.1811023622047,156.36363636363637,92.1976547634622,90.13123359580052,98.18181818181819,121.57144770765676,120.10498687664042,125.81818181818181,135.414797073961,132.07349081364828,145.0909090909091,2025-01-21 19:37:26.186649+00:00
2013-04-01,129.12781464048163,128.6527654540077,130.50351288056208,132.49516935112288,133.38509316770185,129.91803278688525,126.75370821378971,130.3312629399586,116.39344262295083,144.10272201521437,144.04761904761904,144.2622950819672,147.9818312695721,145.44513457556937,155.327868852459,95.14203269197787,93.32298136645963,100.40983606557377,121.83681508439845,123.29192546583852,117.62295081967213,135.58242385729602,130.74534161490683,149.59016393442624,2025-01-21 19:37:26.186649+00:00
2013-05-01,128.19458359142283,129.6523517382413,123.97302268546903,131.99174168844897,135.480572597137,121.88841201716738,137.75950785967265,139.9795501022495,131.3304721030043,141.54006745047414,142.84253578732105,137.76824034334763,140.7488496842626,139.11042944785277,145.49356223175965,94.23137288489258,92.5357873210634,99.14163090128756,123.99679632446562,127.0961145194274,115.02145922746782,127.09374924774308,130.52147239263803,117.16738197424893,2025-01-21 19:37:26.186649+00:00
2013-06-01,130.57931503808467,131.4096980255517,128.1746031746032,133.52969085484523,137.7540650406504,121.29629629629629,132.5299964647856,131.4532520325203,135.64814814814815,142.9029283420142,142.53048780487805,143.98148148148147,147.61958374793937,147.91666666666669,146.75925925925927,99.83323683207071,99.13617886178862,101.85185185185185,129.19626102024927,132.72357723577235,118.98148148148148,128.44350800468825,128.35365853658536,128.7037037037037,2025-01-21 19:37:26.186649+00:00
2013-07-01,122.41785347710864,123.28931572629051,119.89417989417989,128.24374131307587,129.0441176470588,125.92592592592592,125.09849326029192,124.68487394957984,126.2962962962963,136.56103426799166,139.33823529411765,128.51851851851853,142.76390516042147,141.54411764705884,146.2962962962963,95.47286047802221,95.95588235294117,94.07407407407408,110.71899540018973,114.5483193277311,99.62962962962963,118.06594445976748,117.90966386554621,118.51851851851852,2025-01-21 19:37:26.186649+00:00
2013-08-01,120.61345231427376,121.91884145421632,116.83316683316683,126.61122755587027,129.039070749736,119.58041958041957,128.1920259850562,131.89017951425555,117.4825174825175,131.04145401611575,132.1013727560718,127.97202797202797,139.90768491123228,137.7507919746568,146.15384615384616,89.81763684390089,88.59556494192186,93.35664335664336,115.17149080631395,120.16895459345301,100.6993006993007,113.55264608142696,113.88595564941922,112.58741258741259,2025-01-21 19:37:26.186649+00:00
2013-09-01,123.88931923383943,126.90721649484537,115.14976958525345,128.34043732001433,131.44329896907217,119.35483870967742,129.37097963673042,133.24742268041237,118.14516129032259,138.11232692125958,140.41237113402062,131.4516129032258,140.35402290625308,142.7319587628866,133.46774193548387,94.45871629126546,95.05154639175258,92.74193548387098,116.34480814686735,123.65979381443299,95.16129032258064,120.2439434144859,121.80412371134021,115.7258064516129,2025-01-21 19:37:26.186649+00:00
2013-10-01,125.34170864191323,126.96703296703298,120.63492063492062,124.6856496105429,127.8974358974359,115.38461538461539,137.35448686422302,139.33333333333331,131.6239316239316,141.45894441640422,142.05128205128204,139.74358974358975,140.67324044391685,140.25641025641028,141.88034188034186,94.22923722306308,92.97435897435898,97.86324786324786,123.52181972617574,128.1025641025641,110.25641025641026,115.46858220906677,118.15384615384616,107.6923076923077,2025-01-21 19:37:26.186649+00:00
2013-11-01,125.28751924588846,127.02964397437809,120.24248813916711,131.7650400881251,135.08863399374349,122.14022140221402,129.08226025954738,130.96976016684047,123.61623616236162,139.6363072151811,143.63920750782063,128.04428044280442,140.53117613534295,139.36392075078209,143.91143911439116,96.21972185107109,98.22732012513035,90.4059040590406,126.843661966895,131.9082377476538,112.17712177121771,112.93446720505676,110.0104275286757,121.40221402214021,2025-01-21 19:37:26.186649+00:00
2013-12-01,125.29110278115705,127.45796091501286,119.01608325449385,134.1407831639121,135.52492046659597,130.13245033112582,133.23429492218085,134.30540827147402,130.13245033112582,144.01890856225734,144.69777306468717,142.05298013245033,132.53344090209816,133.93425238600213,128.47682119205297,96.06699877691229,98.93955461293743,87.74834437086092,126.95849161701403,132.6086956521739,110.59602649006622,110.08480152372452,112.1951219512195,103.97350993377484,2025-01-21 19:37:26.186649+00:00
2014-01-01,124.77372509275122,126.70517662741614,119.18042117245305,130.6255865427244,131.57076205287714,127.88844621513944,135.77579994058215,138.3618455158113,128.28685258964143,148.49347220710925,148.72991187143597,147.80876494023903,136.86364020241643,138.72472783825816,131.47410358565736,98.63501630549942,100.77760497667185,92.43027888446215,129.65335946524786,134.94038361845514,114.34262948207171,93.36920098567907,93.83100051840331,92.03187250996015,2025-01-21 19:37:26.186649+00:00
2014-02-01,125.35489454872429,126.78295429454627,121.21936640765091,130.51772882326475,131.3755795981453,128.03347280334728,138.9645423534705,137.2488408037094,143.93305439330544,144.1469084218656,146.67697063369397,136.82008368200837,134.24329093834933,133.6424523441525,135.98326359832635,90.52089403936444,91.29314786192684,88.28451882845188,118.20630367732056,124.05976300875837,101.25523012552301,120.88459358743486,123.1839258114374,114.22594142259415,2025-01-21 19:37:26.186649+00:00
2014-03-01,122.90696566467413,121.92181220314214,125.75987841945289,129.56171582486334,129.66751918158567,129.25531914893617,137.60671920414097,136.26598465473145,141.48936170212767,135.1560611026262,135.9079283887468,132.97872340425533,135.0091596238079,134.42455242966753,136.70212765957447,95.0917694631425,91.56010230179028,105.31914893617021,118.70830654633241,122.0460358056266,109.04255319148936,109.21502788780576,103.58056265984655,125.53191489361703,2025-01-21 19:37:26.186649+00:00
2014-04-01,119.6860250863243,120.47789028921105,117.39285714285714,129.54914487275616,131.8969913309536,122.75,127.5461387072862,128.68434472208057,124.25,134.477407052584,136.28250892401837,129.25,133.79272037688452,133.37582865884752,135.0,91.79025196410655,90.33656297807241,96.0,115.5091817742273,120.34676185619583,101.5,105.13733085642554,102.42223355430903,113.0,2025-01-21 19:37:26.186649+00:00
2014-05-01,113.6199659514789,115.58608529552217,107.92626728110599,127.74475209952658,130.4191308819748,120.0,115.35115159613241,115.45384417588069,115.05376344086022,129.9021281821626,131.91051684237593,124.08602150537635,132.5310677778075,134.4818719465158,126.88172043010752,86.41997427433822,86.70609411159681,85.59139784946237,107.98800964390406,114.01388531756236,90.53763440860214,95.40267808648095,96.11725379274878,93.33333333333333,2025-01-21 19:37:26.186649+00:00
2014-06-01,110.82011013779496,112.61461106181603,105.62340244248794,125.88649860576892,128.23498964803312,119.0854870775348,111.95783010020985,110.86956521739131,115.10934393638172,126.8568711579767,128.44202898550725,122.26640159045726,133.68522345884685,137.4223602484472,122.86282306163022,86.01478885901408,86.12836438923395,85.68588469184891,103.84938973985584,108.9544513457557,89.06560636182903,87.49016904289255,88.25051759834369,85.2882703777336,2025-01-21 19:37:26.186649+00:00
2014-07-01,109.47154758968067,111.59217362467298,103.33041191936898,126.20971331705182,128.2692803714212,120.24539877300614,111.99232232304132,114.65050296621098,104.29447852760737,124.63943360234694,126.72169202992004,118.60940695296523,129.427898329395,131.75135413979882,122.69938650306749,86.1582273763306,85.96853237038948,86.70756646216769,100.88778452893786,105.8550425586794,86.50306748466258,86.98545365066111,87.92881093629094,84.25357873210635,2025-01-21 19:37:26.186649+00:00
2014-08-01,107.92248664763584,110.37344398340247,100.82474226804125,125.99548829764572,127.56742738589212,121.44329896907216,112.57805349301316,116.77904564315352,100.41237113402062,121.00906664868901,122.0695020746888,117.93814432989691,123.31915813857664,126.53008298755186,114.02061855670102,83.32334660302269,83.68775933609959,82.26804123711341,98.3317085378764,104.87551867219916,79.38144329896907,90.90058481462727,91.10477178423236,90.30927835051546,2025-01-21 19:37:26.186649+00:00
2014-09-01,109.40440443545377,111.88746385944103,102.21369539551357,127.06869700814102,129.70939283860923,119.42148760330579,115.08692581815643,116.65801764400624,110.53719008264463,123.0520519602369,122.80747275557863,123.7603305785124,121.90008397801216,126.18059159314997,109.50413223140495,82.94610047357396,84.12039439543332,79.54545454545455,102.33915030787395,110.06746237675142,79.95867768595042,93.43782150218192,93.66891541255838,92.76859504132231,2025-01-21 19:37:26.186649+00:00
2014-10-01,110.07135919647878,111.61924623864145,105.58882235528941,128.5290115592547,130.1094890510949,123.95209580838323,117.61624504013005,116.94473409801877,119.56087824351297,123.39559878735143,122.44525547445255,126.14770459081836,123.12604854259322,125.3910323253389,116.56686626746507,83.25574182430901,84.22836287799791,80.43912175648703,106.50506785051955,113.92075078206466,85.02994011976048,88.07180077119347,88.29509906152242,87.42514970059881,2025-01-21 19:37:26.186649+00:00
2014-11-01,109.10139041698638,110.93726772707002,103.78486055776894,127.04538675537911,130.1248699271592,118.12749003984064,119.31479746461181,119.3808532778356,119.12350597609563,121.55660475005102,122.19042663891778,119.7211155378486,125.38702990290878,126.58688865764829,121.91235059760956,83.12856453041444,83.97502601456816,80.67729083665338,104.9927398708827,111.39438085327784,86.45418326693228,82.28460964465673,82.90842872008324,80.4780876494024,2025-01-21 19:37:26.186649+00:00
2014-12-01,108.65693764072931,110.91017119090942,102.13178294573643,125.31028113754351,129.63348063426045,112.7906976744186,117.97282419771929,120.43150506888485,110.85271317829458,121.99058429230544,124.09669872628022,115.89147286821705,126.63693003700641,126.33220691447882,127.51937984496124,83.75876156481867,84.03951130751234,82.94573643410853,100.59651401913155,106.75851312711204,82.75193798449612,84.33266823658023,85.07928255783727,82.17054263565892,2025-01-21 19:37:26.186649+00:00
2015-01-01,108.63567113366082,109.31029346044988,106.68202764976958,121.73567098335113,122.83628779979145,118.54838709677419,115.75734446238533,118.06569343065694,109.07258064516128,130.3575572839497,129.56204379562044,132.66129032258064,124.94301702398832,123.87904066736183,128.0241935483871,87.33644085166799,86.2356621480709,90.5241935483871,96.8487173500804,100.91240875912408,85.08064516129032,83.47094998020295,83.68091762252347,82.86290322580646,2025-01-21 19:37:26.186649+00:00
2015-02-01,108.18741238252834,108.16537467700259,108.2512315270936,121.92027399310402,122.19638242894057,121.12068965517241,118.09489441639936,119.43152454780362,114.22413793103448,131.0077552719889,128.91472868217053,137.0689655172414,123.65897246502047,122.37726098191214,127.37068965517241,85.34942760257087,82.29974160206719,94.18103448275862,94.5180904929068,98.57881136950904,82.75862068965517,82.7624724357079,83.35917312661499,81.0344827586207,2025-01-21 19:37:26.186649+00:00
2015-03-01,105.65522628630147,106.34920634920634,103.64552459988144,125.55527105438622,127.9320987654321,118.67219917012449,119.37748650640893,121.91358024691357,112.03319502074689,121.22486308473474,120.60185185185185,123.02904564315352,122.8675754263285,121.45061728395062,126.97095435684648,77.06650560704661,73.30246913580247,87.96680497925311,91.21171340048049,97.63374485596708,72.61410788381743,82.28316892472485,81.61008230452674,84.23236514522821,2025-01-21 19:37:26.186649+00:00
2015-04-01,100.11253760242786,103.44011245098766,90.47619047619047,120.88956010721802,124.90937338166754,109.2485549132948,113.63275536933513,119.00569653029518,98.07321772639692,115.21754283817208,117.94407042982911,107.32177263969172,115.27478289451648,117.08959088555153,110.01926782273603,72.99581860977091,72.78612118073536,73.60308285163777,85.33809850064213,93.44899016053859,61.84971098265896,77.4392048973404,78.89694458829622,73.21772639691716,2025-01-21 19:37:26.186649+00:00
2015-05-01,89.93477807448114,93.5405987668078,79.49265687583446,111.1244486942273,115.28861154446177,99.06542056074767,107.38451790907679,112.06448257930316,93.83177570093457,106.19671808850276,108.78835153406136,98.69158878504672,100.55953252147029,104.23816952678106,89.90654205607477,63.94045592605463,65.23660946437857,60.18691588785047,73.76427177155094,81.3572542901716,51.77570093457944,66.57350161048524,67.81071242849714,62.990654205607484,2025-01-21 19:37:26.186649+00:00
2015-06-01,81.70580513353265,84.3902257596608,73.93197278911565,106.04295800522249,109.97136162457693,94.66666666666666,103.39578385694145,105.88388440510283,96.19047619047619,97.67667992283643,98.25566258786773,96.0,87.36482505679459,91.48659203332465,75.42857142857143,56.22482991491119,57.35485550637855,52.952380952380956,64.92818584600653,72.2207758396251,43.80952380952382,56.30737333201583,55.558448320749804,58.47619047619047,2025-01-21 19:37:26.186649+00:00
2015-07-01,75.59054276052107,77.79676760170908,69.20152091254752,101.87488891597206,105.27958387516256,92.01520912547528,95.72165484586372,97.7893368010403,89.73384030418251,90.30039694052833,90.29908972691807,90.30418250950571,80.1143545332132,83.09492847854357,71.48288973384031,53.20960149470157,54.25227568270481,50.19011406844106,58.08813222354664,65.27958387516254,37.26235741444867,49.82477036982198,48.582574772431734,53.42205323193917,2025-01-21 19:37:26.186649+00:00
2015-08-01,70.00118934870815,70.73402544231612,67.87896421297644,96.81028491840986,98.02968270214944,93.27902240325867,90.23025749924571,91.7093142272262,85.94704684317719,84.04813098552859,82.26714431934494,89.20570264765784,76.68979306100974,78.55680655066531,71.28309572301427,47.88207925933187,48.31115660184238,46.639511201629325,49.980763389284434,55.143295803480044,35.03054989816701,44.3670163281469,41.1207778915046,53.76782077393076,2025-01-21 19:37:26.186649+00:00
2015-09-01,69.77780712169647,70.2810364360633,68.32050185343599,96.14732913750832,97.16039907904835,93.21357285429141,93.60939809265177,96.57201330263496,85.02994011976048,83.41643042714716,81.27398311588642,89.62075848303392,74.01772203551755,75.10872345868508,70.85828343313372,46.3905384627974,46.763878229726274,45.309381237524946,49.80873256589324,54.46405730365822,36.32734530938123,45.05449913035983,40.624200562803786,57.88423153692614,2025-01-21 19:37:26.186649+00:00
2015-10-01,68.06289197845629,68.98660027824558,65.38791869453192,94.33620266082688,97.15530497180933,86.17234468937876,94.39527044236243,97.02716555612506,86.77354709418839,80.91180988543395,79.85648385443363,83.96793587174349,70.32930028692799,71.50179395181958,66.93386773547094,44.383117507250724,43.516145566376224,46.893787575150306,48.21179472623128,53.511019989748846,32.86573146292585,43.87274834016087,40.33828805740645,54.10821643286573,2025-01-21 19:37:26.186649+00:00
2015-11-01,65.34890020467364,67.11569519894289,60.23242630385487,91.04922187639511,95.01541623843782,79.56349206349208,91.30381388641808,92.34326824254882,88.2936507936508,77.21543443113929,77.36382322713257,76.78571428571429,69.98987722040943,73.32990750256937,60.31746031746032,41.17009598664633,40.7245632065776,42.46031746031746,45.44831140319371,52.44090441932168,25.19841269841268,41.26554662851356,38.59198355601232,49.00793650793651,2025-01-21 19:37:26.186649+00:00
2015-12-01,66.02025062989206,68.17327188940092,59.785301403798506,90.11871360979853,94.89032258064516,76.30057803468208,93.31003054498119,94.19354838709677,90.75144508670519,79.25099526829766,78.60645161290323,81.11753371868978,71.17377195189356,75.45806451612903,58.76685934489403,40.43488331206016,41.29032258064515,37.957610789980734,46.20986640142158,54.116129032258065,23.314065510597302,41.64349332079184,38.65806451612904,50.28901734104047,2025-01-21 19:37:26.186649+00:00
2016-01-01,68.50643942203436,69.43695717280623,65.81174660169275,93.07753004064631,96.51467505241091,83.12387791741472,98.24931676322444,99.31865828092243,95.15260323159785,82.87899255735027,80.68658280922432,89.22800718132854,71.24078346180715,73.58490566037736,64.45242369838421,42.81299523302428,41.85010482180293,45.601436265709154,49.56996105764182,54.35010482180293,35.72710951526034,41.71549684054628,39.75366876310272,47.39676840215439,2025-01-21 19:37:26.186649+00:00
2016-02-01,71.33244893628739,71.5999542979015,70.55777830077666,96.58308193426174,98.13383097840575,92.09225700164745,104.46511466760407,107.1447613969608,96.70510708401977,86.94973292155574,84.37749933351105,94.3986820428336,68.78261963356826,69.6081045054652,66.39209225700165,43.74653858222887,41.61556918155158,49.9176276771005,52.34643538332412,55.74513463076512,42.50411861614498,46.45361943146893,44.57478005865103,51.894563426688634,2025-01-21 19:37:26.186649+00:00
2016-03-01,70.55326971712135,71.79157528548741,66.9672520170859,95.86121009178498,97.64425622022235,90.69767441860465,103.16046704435233,108.49655902593965,87.70764119601328,86.46309800882193,85.23028057173107,90.03322259136212,68.47568535415458,69.00476442562203,66.9435215946844,41.21155058826516,40.127051349920585,44.35215946843853,52.2586540308699,57.57014293276866,36.87707641196013,46.44222290160054,44.46797247220752,52.1594684385382,2025-01-21 19:37:26.186649+00:00
2016-04-01,66.68144689172593,67.82780874156644,63.361689645057204,91.85965114478549,94.22484599589322,85.01026694045174,96.68474358411942,101.28336755646816,83.36755646817248,80.77733457963419,79.95379876796714,83.16221765913758,67.69073069973633,68.94250513347022,64.06570841889116,38.58843886108846,37.44866529774128,41.889117043121146,50.08189573711819,54.82546201232034,36.34496919917865,41.08733363559941,38.116016427104725,49.691991786447645,2025-01-21 19:37:26.186649+00:00
2016-05-01,63.53328672724741,64.23230309072781,61.50900038299502,87.40938310058431,90.0049850448654,79.89276139410188,96.1833934648059,98.10568295114656,90.6166219839142,73.02153643772618,72.40777666999003,74.79892761394102,64.52811522026983,66.99900299102691,57.37265415549598,35.22841119024797,34.895314057826525,36.19302949061662,48.46227128188313,51.49551345962114,39.678284182305624,39.899896395214576,35.71784646061815,52.010723860589806,2025-01-21 19:37:26.186649+00:00
2016-06-01,62.970393004268715,63.53346456692913,61.339790153349476,87.55862214916823,90.87106299212599,77.96610169491525,97.58305560240585,99.08956692913387,93.22033898305085,69.60793480775561,68.28248031496062,73.44632768361582,62.25911900728353,64.44389763779527,55.9322033898305,35.19721021149893,34.670275590551185,36.7231638418079,50.3690685132388,53.71555118110237,40.67796610169491,38.21774073853006,33.66141732283464,51.41242937853107,2025-01-21 19:37:26.186649+00:00
2016-07-01,65.02682472649578,64.53735965931088,66.44427001569859,91.6412436611188,94.82631189948263,82.41758241758242,101.2078175528531,100.96082779009609,101.92307692307693,71.97486262186055,69.6969696969697,78.57142857142857,62.15000646345039,63.784183296378416,57.41758241758241,36.8602638367209,34.220251293422024,44.505494505494504,52.69818175981729,55.43237250554324,44.78021978021978,38.65539718964945,32.84060113328405,55.4945054945055,2025-01-21 19:37:26.186649+00:00
2016-08-01,66.31639207503201,66.05840727037608,67.06349206349206,92.81967179786861,95.77571033442293,84.25925925925927,102.92044030048596,103.36937389992457,101.62037037037037,74.36802762426368,72.39124968569273,80.0925925925926,64.48623497741721,64.77244153884838,63.657407407407405,36.27301172192138,33.291425697762136,44.907407407407405,53.383455240816886,56.55016343977873,44.212962962962955,39.96390286245035,36.25848629620317,50.69444444444445,2025-01-21 19:37:26.186649+00:00
2016-09-01,69.89616063382509,69.40309189808188,71.32404181184668,93.52808336159684,94.91482965931864,89.51219512195121,106.88054331361593,107.74048096192385,104.39024390243902,78.20582300282314,75.90180360721443,84.8780487804878,67.37091354683524,67.81062124248497,66.09756097560975,39.07021010262086,36.22244488977955,47.31707317073171,59.63824864271065,62.124248496993985,52.4390243902439,44.579302466572976,41.107214428857716,54.63414634146342,2025-01-21 19:37:26.186649+00:00
2016-10-01,73.50903113309423,72.27143933144436,77.09298183113643,97.37384533044144,96.81144865679136,99.00249376558602,109.26767231461528,110.74566909364799,104.98753117206982,81.46709843797757,79.28696962088878,87.78054862842893,69.734438524193,70.65026362038665,67.08229426433915,40.6217487041509,38.89028370574943,45.6359102244389,68.06319914987418,67.11021842832037,70.82294264339151,48.03521547040713,42.40522219432587,64.33915211970076,2025-01-21 19:37:26.186649+00:00
2016-11-01,73.89736198716514,73.47718506658904,75.11415525114155,98.61877589014892,98.9302088639837,97.71689497716895,108.0899097012123,108.99133978604178,105.47945205479452,82.40830127600594,80.59093224656138,87.67123287671232,68.29313481292436,71.14111054508405,60.04566210045661,42.43841915141263,41.79826795720835,44.29223744292237,68.89898554206601,68.64493122771269,69.63470319634703,48.534007536385815,44.243504839531326,60.95890410958904,2025-01-21 19:37:26.186649+00:00
2016-12-01,75.64126445211342,74.92793285896735,77.70700636942675,99.05949431197303,100.12771392081737,95.96602972399151,110.23219910452534,108.63346104725414,114.86199575371549,82.79587332909323,80.74074074074075,88.74734607218684,68.37687895947008,70.1404853128991,63.26963906581741,45.753902007788355,45.05747126436782,47.77070063694268,68.68836841365305,69.09323116219667,67.51592356687898,54.58213503829083,50.702426564495525,65.81740976645435,2025-01-21 19:37:26.186649+00:00
2017-01-01,75.9450876636961,75.02285275512817,78.61579414374445,99.3681427502951,101.15177885845918,94.20289855072463,109.63358583024456,108.241617609419,113.66459627329192,82.51818126073758,79.98464294855387,89.85507246376812,69.08072019875527,69.413872536473,68.11594202898551,47.747827084555055,46.147939595597656,52.38095238095238,67.26142483036375,68.82518556437165,62.732919254658384,56.00573169092138,51.39493217302278,69.35817805383023,2025-01-21 19:37:26.186649+00:00
2017-02-01,77.61212608915086,77.09460447433834,79.11082052958484,101.00256807593303,103.40327533265096,94.05034324942791,110.74479532224566,111.8474923234391,107.55148741418765,84.79603575810111,82.54861821903788,91.30434782608695,70.73911934474698,72.6458546571136,65.21739130434781,49.834037064672806,47.28761514841351,57.20823798627002,69.2051617457075,70.2661207778915,66.13272311212815,56.96316531264902,51.6632548618219,72.3112128146453,2025-01-21 19:37:26.186649+00:00
2017-03-01,78.7418148262254,78.2430002568713,80.18633540372672,101.72008459721461,103.36501412792191,96.95652173913044,112.88928175787291,114.48754174158746,108.26086956521738,88.1505057827916,86.38582070382738,93.26086956521739,72.7770565283851,74.2614949910095,68.47826086956522,45.989486108630395,44.079116362702294,51.52173913043479,73.94737351347425,74.18443359876701,73.26086956521739,55.718915495208805,50.93758027228359,69.56521739130436,2025-01-21 19:37:26.186649+00:00
2017-04-01,78.27628434691812,77.2994632747592,81.10506727741196,101.56385469462843,101.82707153885744,100.80160320641282,110.22449604780465,110.0874935666495,110.62124248496994,89.46969208704289,86.3870303654143,98.39679358717434,74.63405048666299,75.42460113226969,72.34468937875752,45.97364135153412,43.02624806999485,54.50901803607215,75.58322176052417,76.8399382398353,71.9438877755511,50.48503400022952,47.50386001029335,59.118236472945895,2025-01-21 19:37:26.186649+00:00
